BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,proportion_parking,proportion_electricity,proportion_gaz,proportion_steam,SiteEnergyUse(kBtu),SiteEUI(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity,Other,Distribution Center,Parking,Hotel,Restaurant,Supermarket/Grocery Store,Medical Office,Non-Refrigerated Warehouse,K-12 School,Retail Store,Worship Facility,Office,grouped_usetypes
NonResidential,Other,GREATER DUWAMISH,1916,2.0,1,27760,0.0,0.288137,0.711863,0.0,2833624.5,75.09999847,112.82,4.06,0.7101945244956772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21613832853025935,0.0,0.4322766570605187,0.0
NonResidential,Other,GREATER DUWAMISH,1937,1.0,1,20975,0.0,0.747996,0.252005,0.0,347437.6875,16.70000076,6.46,0.31,0.3146603098927294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6776638855780691
NonResidential,Other,GREATER DUWAMISH,1918,1.0,1,26075,0.0,0.913942,0.086059,0.0,1608508.75,61.70000076,17.6,0.67,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1992,1.0,1,29394,0.0,0.768119,0.231882,0.0,1486681.75,32.09999847,26.27,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.575015309246785,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1926,1.0,2,20400,0.0,0.549689,0.450311,0.0,438557.0,21.5,12.17,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7352941176470589,0.0,0.0,0.0,0.2647058823529412,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1926,1.0,1,20460,0.0,1.0,0.0,0.0,903541.875,44.20000076,6.3,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Self-Storage Facility,GREATER DUWAMISH,1925,1.0,2,25821,0.0,1.000001,0.0,0.0,209698.7031,8.100000381,1.46,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1955,1.0,2,21870,0.0,1.0,0.0,0.0,1074350.375,49.09999847,7.49,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Warehouse,GREATER DUWAMISH,1988,3.0,1,51664,0.0,0.740912,0.259088,0.0,3528086.75,68.30000305,66.77,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Medical Office,DELRIDGE,1970,1.0,1,43615,0.0,0.415608,0.584392,0.0,3133849.5,71.90000153,106.35,2.44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DELRIDGE,1970,1.0,3,36879,0.0,1.0,0.0,0.0,1144267.5,67.90000153,7.98,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45703516906640634,0.0
Nonresidential COS,Other,DELRIDGE,2002,1.0,2,28531,0.0,0.576195,0.423805,0.0,3494929.5,123.5,92.7,3.25,0.992008692299604,0.0,0.03855455469489327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,DELRIDGE,1982,1.0,2,36600,0.0,0.999999,0.0,0.0,308400.4063,7.099999905,2.15,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1900546448087432,0.0,0.0,0.0,0.0,0.0
NonResidential,Mixed Use Property,SOUTHWEST,2004,1.0,5,35176,0.0,1.0,0.0,0.0,1011965.375,35.0,7.05,0.2,0.410848305662952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.410848305662952,0.0
NonResidential,University,LAKE UNION,1940,1.0,2,41293,0.369142,0.680342,0.319658,0.0,2839882.25,68.59999847,61.68,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.36325769500883925,0.0,0.0,0.0,0.0,0.0,0.6391640229578863
NonResidential,Warehouse,GREATER DUWAMISH,1941,1.0,1,48890,0.0,0.515361,0.484639,0.0,2100216.5,43.0,61.6,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6318060953160155,0.0,0.0,0.0,0.3681734506033954,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,2000,1.0,3,43473,0.0,1.0,0.0,0.0,4416909.5,101.5999985,30.79,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Retail Store,DELRIDGE,1990,1.0,1,40265,0.0,0.945527,0.054473,0.0,3740373.75,91.69999695,35.48,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0131131255432757,0.0,0.0,0.0
NonResidential,Retail Store,DELRIDGE,2005,1.0,1,26208,0.0,0.644401,0.355599,0.0,1608884.25,49.59999847,37.61,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.237293956043956,0.0,0.0,0.0
Nonresidential COS,Other,DELRIDGE,1975,0.0,2,27227,0.0,0.379092,0.620908,0.0,8054334.0,204.8000031,286.89,10.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4062144195100452
NonResidential,Mixed Use Property,BALLARD,1926,1.0,1,42172,0.0,0.144486,0.855514,0.0,3275779.25,77.30000305,152.14,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7706535141800246
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1910,1.0,5,32250,0.0,0.839753,0.160246,0.0,796042.375,24.70000076,11.44,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Retail Store,NORTHWEST,1953,1.0,1,51000,0.0,0.914472,0.085528,0.0,1298039.875,25.5,14.17,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NonResidential,Mixed Use Property,GREATER DUWAMISH,1916,1.0,1,27000,0.0,1.000003,0.0,0.0,229856.4063,8.5,1.6,0.06,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
NonResidential,Other,GREATER DUWAMISH,1935,1.0,2,20747,0.0,0.773599,0.226401,0.0,1001964.0,48.29999924,17.45,0.84,0.0,0.0,0.0,0.0,0.2467826673735962,0.0,0.0,0.0,0.0,0.0,0.0,0.18373740781799777,0.569479924808406
NonResidential,Warehouse,GREATER DUWAMISH,1928,1.0,2,40800,0.0,0.412951,0.587049,0.0,817255.875,20.0,27.83,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8823529411764706,0.0,0.0,0.0,0.11764705882352941,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1920,1.0,2,20150,0.0,1.0,0.0,0.0,576174.125,28.60000038,4.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1909,1.0,7,36000,0.0,1.0,0.0,0.0,1682454.875,53.40000153,11.73,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1938,1.0,2,41276,0.0,0.314139,0.685861,0.0,2502081.0,60.59999847,96.62,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5887198371935265,0.0,0.3218335109991278,0.0,0.08944665180734568,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1937,0.0,2,24430,0.0,0.735877,0.264123,0.0,1232822.875,50.59999847,23.62,0.97,0.35571019238641016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641301678264429
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1927,1.0,1,22580,0.0,0.925916,0.074084,0.0,928584.875,41.09999847,9.65,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Warehouse,CENTRAL,1926,1.0,1,20000,0.0,0.173852,0.826148,0.0,743528.125,37.20000076,33.52,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,CENTRAL,1954,1.0,1,42000,0.0,0.291824,0.708176,0.0,2070005.625,49.29999924,82.07,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9047619047619048,0.0,0.0,0.0,0.09523809523809523,0.0
NonResidential,Self-Storage Facility,CENTRAL,1962,1.0,1,24248,0.0,0.998038,0.001965,0.0,111969.7031,5.300000191,0.79,0.03,0.0,0.0,0.13320686242164304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.866793137578357
NonResidential,Senior Care Community,NORTH,2009,1.0,6,244500,0.0,0.575211,0.424789,0.0,11019641.0,45.09999847,292.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Warehouse,GREATER DUWAMISH,1932,1.0,1,24617,0.0,1.0,0.0,0.0,106918.0,4.699999809,0.75,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242393467928667,0.0,0.0,0.0,0.0,0.0
NonResidential,Other,GREATER DUWAMISH,2009,1.0,3,127065,0.666667,1.0,0.0,0.0,3245111.5,76.59999847,22.62,0.18,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
NonResidential,Retail Store,GREATER DUWAMISH,1964,1.0,1,37247,0.0,0.427759,0.572241,0.0,1748644.5,46.90000153,58.36,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NonResidential,Retail Store,BALLARD,1993,1.0,1,25384,0.0,0.598278,0.401721,0.0,3027867.5,129.0,77.23,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9245193822880554,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1910,0.0,3,49052,0.0,1.0,0.0,0.0,1441445.625,34.0,10.05,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20502731794829976,0.0,0.6603808203539101,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1900,1.0,2,52110,0.0,0.221832,0.778168,0.0,586589.1875,18.29999924,25.15,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140855881788524,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1937,1.0,2,39036,0.0,0.594481,0.405519,0.0,1528295.75,37.09999847,39.25,1.01,0.3486781432523824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7079618813403012,0.0
NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1923,1.0,1,26310,0.0,0.72986,0.270141,0.0,771512.6875,22.79999924,14.99,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3372862029646522,0.0,0.0,0.0,0.9122006841505131,0.03800836183960471
NonResidential,Retail Store,SOUTHEAST,1966,1.0,1,37883,0.0,0.431054,0.568946,0.0,12434593.0,232.1999969,413.1,10.9,0.0,0.0,0.0,0.0,0.0,0.6549903650714041,0.0,0.0,0.0,0.7584932555499828,0.0,0.0,0.0
NonResidential,K-12 School,DELRIDGE,1962,1.0,3,29874,0.0,0.227808,0.772192,0.0,1274049.75,40.59999847,54.27,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0502443596438376,0.0,0.0,0.0,0.0
NonResidential,Worship Facility,MAGNOLIA / QUEEN ANNE,1965,1.0,1,20140,0.0,0.123278,0.876722,0.0,992794.6875,45.09999847,47.08,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0923535253227408,0.0,0.0
NonResidential,Self-Storage Facility,NORTHWEST,1990,1.0,2,71874,0.436723,0.366887,0.633113,0.0,1242811.75,17.29999924,44.97,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Small- and Mid-Sized Office,CENTRAL,1971,1.0,2,39953,0.0,0.748096,0.251904,0.0,1508561.875,50.09999847,28.05,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75338522764248,0.0
NonResidential,Retail Store,CENTRAL,1998,1.0,2,21200,0.0,1.0,0.0,0.0,1676426.5,79.09999847,11.69,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6683018867924528,0.0,0.33169811320754716,0.0
NonResidential,Supermarket / Grocery Store,CENTRAL,1980,1.0,1,30630,0.0,1.0,0.0,0.0,6058494.0,196.0,42.24,1.38,0.07972575905974534,0.0,0.0,0.0,0.0,0.9294809010773751,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Retail Store,CENTRAL,1980,1.0,2,23421,0.0,1.0,0.0,0.0,1896626.375,81.0,13.22,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8228085905811025,0.0,0.0,0.17719140941889758
SPS-District K-12,K-12 School,BALLARD,1931,1.0,3,117116,0.0,0.180285,0.819715,0.0,5722325.5,48.90000153,256.31,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NonResidential,Worship Facility,BALLARD,1928,1.0,2,24120,0.0,0.385534,0.614466,0.0,893053.1875,37.0,31.54,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Worship Facility,BALLARD,1929,1.0,3,35736,0.0,0.185591,0.814409,0.0,1148202.25,32.09999847,51.15,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8106671143944482,0.18933288560555184,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1941,1.0,1,51050,0.0,0.652526,0.347475,0.0,1206165.75,24.39999962,27.75,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9696376101860921,0.0,0.0,0.0,0.0,0.0
NonResidential,Retail Store,GREATER DUWAMISH,1954,1.0,2,21900,0.0,0.440977,0.559023,0.0,1302192.875,59.5,42.66,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NonResidential,Distribution Center,GREATER DUWAMISH,1952,1.0,1,16300,0.0,0.920164,0.079837,0.0,150167.7969,2.299999952,1.6,0.1,0.0,3.997791411042945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1964,1.0,1,33462,0.0,1.0,0.0,0.0,1386445.375,41.40000153,9.67,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Mixed Use Property,GREATER DUWAMISH,1952,1.0,1,35310,0.0,0.423769,0.576232,0.0,1331469.75,45.59999847,44.68,1.27,0.2965448881336732,0.0,0.0,0.0,0.0,0.0,0.0,0.2796658170489946,0.0,0.0,0.0,0.0,0.2514018691588785
NonResidential,Other,GREATER DUWAMISH,1962,1.0,3,36140,0.0,1.0,0.0,0.0,4653535.0,134.0,32.44,0.9,0.9610680686220254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Other,DOWNTOWN,1991,1.0,2,47963,0.445844,0.357494,0.642506,0.0,8163413.0,275.3999939,298.91,6.23,0.0,0.0,0.12509642849696642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6179763567750141
NonResidential,Warehouse,DOWNTOWN,1930,1.0,1,23903,0.0,0.401452,0.598549,0.0,415364.5938,18.20000076,14.37,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7676860645107308,0.0,0.0,0.18826088775467514,0.0,0.0
NonResidential,Self-Storage Facility,NORTHEAST,1947,1.0,3,22522,0.0,0.243304,0.756696,0.0,561473.875,24.89999962,23.52,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Self-Storage Facility,NORTHEAST,1996,1.0,4,38959,0.0,0.580638,0.419362,0.0,905750.375,23.20000076,23.84,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Warehouse,GREATER DUWAMISH,1928,1.0,2,25955,0.0,1.0,0.0,0.0,1218112.0,46.90000153,8.49,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5451743402041995,0.0,0.0,0.0,0.11789635908302831,0.3369293007127721
Campus,K-12 School,EAST,1923,1.0,4,46100,0.0,0.504134,0.244015,0.25185,2177064.75,47.20000076,78.19,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NonResidential,Worship Facility,NORTHWEST,1951,1.0,2,21936,0.0,0.126504,0.873497,0.0,608755.375,27.79999924,28.78,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Other,NORTH,1960,1.0,1,25406,0.0,0.778741,0.221259,0.0,2442220.0,96.09999847,41.96,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Small- and Mid-Sized Office,SOUTHEAST,1967,1.0,2,23250,0.0,1.0,0.0,0.0,904236.0,41.09999847,6.3,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468387096774193,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1960,1.0,1,30000,0.0,0.214951,0.785049,0.0,2794837.0,93.19999695,120.72,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nonresidential COS,Warehouse,GREATER DUWAMISH,1962,1.0,1,45036,0.0,0.551957,0.448043,0.0,1791697.75,42.70000076,49.53,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46873612221334043,0.0,0.0,0.0,0.14999111821653788,0.3125055511146638
NonResidential,Mixed Use Property,DOWNTOWN,2009,1.0,39,1074552,0.104345,0.78223,0.21777,0.0,26416770.0,43.0,449.59,0.42,0.0,0.0,0.13163625399236148,0.28197797779912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28990779413188006
NonResidential,University,MAGNOLIA / QUEEN ANNE,1959,1.0,2,122679,0.0,0.37265,0.62735,0.0,16378152.0,159.0,588.25,4.8,0.0,0.0,0.0,0.0,0.016302708695049684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8235720865021723
Campus,University,MAGNOLIA / QUEEN ANNE,1945,14.0,2,537000,0.0,0.249632,0.750368,0.0,90609640.0,169.6999969,3768.66,7.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9940893854748604
NonResidential,Small- and Mid-Sized Office,NORTH,1980,1.0,4,23022,0.0,0.842307,0.157693,0.0,1027230.875,44.59999847,14.64,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NonResidential,Refrigerated Warehouse,GREATER DUWAMISH,1967,1.0,1,27263,0.0,1.0,0.0,0.0,2470642.0,90.80000305,17.22,0.63,0.09903532259839343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09169937277629021,0.8069544804313539
NonResidential,Warehouse,GREATER DUWAMISH,1962,1.0,1,31569,0.0,0.262722,0.737277,0.0,3064039.5,92.80000305,125.59,3.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0453292787227977,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1956,1.0,1,22509,0.0,1.000001,0.0,0.0,177812.7969,7.900000095,1.24,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,GREATER DUWAMISH,1956,1.0,1,39984,0.0,0.407491,0.592508,0.0,1073156.375,26.79999924,36.82,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7799119647859144,0.0,0.0,0.0,0.22008803521408563,0.0
NonResidential,Worship Facility,EAST,1906,1.0,1,26440,0.0,0.310284,0.689716,0.0,719905.1875,27.20000076,27.93,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Self-Storage Facility,GREATER DUWAMISH,1956,1.0,2,28800,0.0,0.593322,0.406677,0.0,1143826.625,39.70000076,29.44,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,K-12 School,CENTRAL,2009,4.0,2,28500,0.0,0.617178,0.382822,0.0,1162561.125,37.40000153,28.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0912280701754387,0.0,0.0,0.0,0.0
NonResidential,Restaurant,LAKE UNION,1978,1.0,2,26519,0.0,0.583942,0.416058,0.0,3717064.0,140.1999969,97.27,3.67,0.0,0.0,0.0,0.0,0.5125381801727064,0.0,0.0,0.0,0.0,0.0,0.0,0.48746181982729364,0.0
NonResidential,Mixed Use Property,LAKE UNION,1988,1.0,2,34639,0.444643,0.429073,0.570927,0.0,15480681.0,359.7000122,515.71,14.89,0.5675394786223621,0.0,0.44464332111204136,0.0,0.6747596639625856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Other,MAGNOLIA / QUEEN ANNE,1921,1.0,2,26300,0.0,0.434707,0.565293,0.0,3537841.5,134.5,116.94,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Restaurant,LAKE UNION,1962,0.0,2,34072,0.0,0.404586,0.595414,0.0,6584966.5,193.3000031,226.81,6.66,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,1949,1.0,3,23355,0.0,1.0,0.0,0.0,840549.375,38.40000153,5.86,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9383429672447013,0.0
NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1965,1.0,4,30840,0.0,0.531879,0.46812,0.0,3542708.5,116.4000015,101.21,3.28,0.0,0.0,0.0,0.0,0.03826199740596628,0.0,0.0,0.0,0.0,0.0,0.0,0.9486057068741893,0.0
NonResidential,Other,NORTHEAST,1946,1.0,1,20332,0.0,0.544782,0.455219,0.0,392683.6875,19.29999924,10.99,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Worship Facility,CENTRAL,1900,1.0,1,21850,0.0,0.258205,0.741794,0.0,317794.4063,14.5,13.09,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NonResidential,Mixed Use Property,NORTHEAST,1997,1.0,4,32282,0.216374,0.611948,0.388052,0.0,1391714.25,55.0,34.62,1.07,0.20370485100055757,0.0,0.2163744501579828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3903103896908494
NonResidential,Large Office,DOWNTOWN,1983,1.0,13,307557,0.270077,1.0,0.0,0.0,9512829.0,40.79999924,66.32,0.22,0.0,0.0,0.27007676625796195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528103733616858,0.17903998283245057
NonResidential,Self-Storage Facility,MAGNOLIA / QUEEN ANNE,1918,1.0,2,28309,0.0,0.554209,0.445791,0.0,430308.9063,15.19999981,11.85,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
NonResidential,Hotel,DOWNTOWN,1914,1.0,4,45500,0.0,0.382038,0.281791,0.33617,2799595.0,61.5,122.0,2.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,5,38376,0.0,1.0,0.0,0.0,2058532.875,65.0,14.35,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06277360850531583,0.0,0.7624035855743173,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,4,42804,0.0,0.498165,0.501835,0.0,1544501.75,50.29999924,46.53,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1537940379403794,0.0,0.5634987384356602,0.0
NonResidential,Mixed Use Property,DOWNTOWN,2005,0.0,5,57600,0.0,0.45791,0.54209,0.0,6983736.0,138.0,223.36,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8784722222222222
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,4,33300,0.0,0.835344,0.164656,0.0,1287497.375,38.70000076,18.76,0.56,0.0,0.0,0.0,0.0,0.08468468468468468,0.0,0.0,0.0,0.0,0.07138138138138138,0.0,0.7999699699699699,0.0
NonResidential,Other,DOWNTOWN,1900,1.0,3,22200,0.0,0.341481,0.658521,0.0,188745.7031,8.5,7.05,0.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Warehouse,MAGNOLIA / QUEEN ANNE,1968,1.0,2,29498,0.0,0.863298,0.136702,0.0,3768900.5,130.3999939,50.05,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6695030171537053,0.0,0.0,0.0,0.3101227201844193,0.0
NonResidential,Warehouse,LAKE UNION,1938,1.0,1,23050,0.0,1.000001,0.0,0.0,466672.6875,20.20000076,3.25,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,LAKE UNION,2008,1.0,4,48350,0.0,1.0,0.0,0.0,3168131.0,72.19999695,22.09,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Retail Store,NORTHEAST,1930,1.0,1,46059,0.0,0.868208,0.131792,0.0,1582655.875,34.40000153,20.66,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9987190342821164,0.0,0.0,0.0
NonResidential,Medical Office,NORTHEAST,1970,1.0,2,23595,0.0,0.977969,0.022032,0.0,817409.625,34.59999847,6.53,0.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,3,28142,0.0,0.488847,0.109056,0.402097,847097.8125,30.10000038,34.08,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
